Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,go,2,0,2,0,7,4,46,0,1120.8335280418396,None,1,1.004727840423584,1120.8335280418396,None,1121.9335281848907,None,1122.9414360523224,1123.2933239936829,1122.9414360523224,1123.2933239936829,1121.9335281848907,None,1121.9335281848907,None,1121.9335281848907,None,-1,-1,1,True,348.32763671875,976.7837524414062,left,1125.1415112018585,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,7,5,47,4,1125.6782112121582,None,1,0.999763011932373,1125.6782112121582,None,1126.7788619995117,None,1127.7907660007477,1128.1486132144928,1127.7907660007477,1128.1486132144928,1126.7788619995117,None,1126.7788619995117,None,1126.7788619995117,None,-1,-1,1,True,361.4461421966553,896.5408802032471,right,1129.927076101303,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,8,0,48,1,1130.4618890285492,None,1,1.6957030296325684,1130.4618890285492,None,1132.2431271076202,None,1133.275987148285,1133.6307690143585,1133.275987148285,1133.6307690143585,1132.2431271076202,None,1132.2431271076202,None,1132.2431271076202,None,-1,-1,1,True,362.8866672515869,894.6981430053711,left,1135.3957130908966,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,8,1,49,5,1135.9149630069733,None,1,1.0363919734954834,1135.9149630069733,None,1137.0748481750488,None,1138.0725591182709,1138.401955127716,1138.0725591182709,1138.401955127716,1137.0748481750488,None,1137.0748481750488,None,1137.0748481750488,None,700,700,1,True,359.7095012664795,-1.0,-1,1142.321762084961,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,8,2,50,4,1142.8530061244965,None,1,0.9693100452423096,1142.8530061244965,None,1143.960237979889,None,1144.935963153839,1145.289712190628,1144.935963153839,1145.289712190628,1143.960237979889,None,1143.960237979889,None,1143.960237979889,None,-1,-1,1,True,353.32655906677246,873.8377094268799,right,1147.0597550868988,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,8,3,51,3,1147.5660150051117,None,1,0.8860228061676025,1147.5660150051117,None,1148.5427050590515,None,1149.5379312038422,1149.8926131725311,1149.5379312038422,1149.8926131725311,1148.5427050590515,None,1148.5427050590515,None,1148.5427050590515,None,-1,-1,1,True,707.6995372772217,599.5686054229736,right,1151.7348880767822,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,8,4,52,0,1152.2469952106476,None,1,0.8782529830932617,1152.2469952106476,None,1153.2263791561127,None,1154.2558150291443,1154.6143040657043,1154.2558150291443,1154.6143040657043,1153.2263791561127,None,1153.2263791561127,None,1153.2263791561127,None,-1,-1,1,True,370.4497814178467,1132.378101348877,left,1156.6078979969025,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,8,5,53,1,1157.1383790969849,None,1,1.0972900390625,1157.1383790969849,None,1158.3592331409454,None,1159.3815081119537,1159.7217681407928,1159.3815081119537,1159.7217681407928,1158.3592331409454,None,1158.3592331409454,None,1158.3592331409454,None,-1,-1,1,True,352.7379035949707,993.093729019165,left,1161.592392206192,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,9,0,54,0,1162.0971810817719,None,1,1.1035618782043457,1162.0971810817719,None,1163.320186138153,None,1164.3493762016296,1164.6905210018158,1164.3493762016296,1164.6905210018158,1163.320186138153,None,1163.320186138153,None,1163.320186138153,None,-1,-1,1,True,410.614013671875,1644.0832614898682,left,1167.2642061710358,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,9,1,55,5,1167.7661361694336,None,1,0.9491019248962402,1167.7661361694336,None,1168.8058869838715,None,1169.8229880332947,1170.1828801631927,1169.8229880332947,1170.1828801631927,1168.8058869838715,None,1168.8058869838715,None,1168.8058869838715,None,700,750,0,True,375.3652572631836,861.5756034851074,right,1171.9553890228271,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
