Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,stop,0,0,0,0,8,1,49,2,257.5603950023651,None,1,1.1793951988220215,257.5603950023651,None,258.8408420085907,None,259.8405239582062,260.1992378234863,259.8405239582062,260.1992378234863,258.8408420085907,None,258.8408420085907,None,258.8408420085907,None,450,350,1,True,226.7780303955078,-1.0,-1,263.95603799819946,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,8,2,50,3,264.4862678050995,None,1,0.38341498374938965,264.4862678050995,None,264.9741199016571,None,265.9544129371643,266.3007938861847,265.9544129371643,266.3007938861847,264.9741199016571,None,264.9741199016571,None,264.9741199016571,None,-1,-1,1,True,247.87259101867676,542.4070358276367,right,267.64714097976685,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,stop,0,0,0,0,8,3,51,5,268.16523480415344,None,1,0.41599297523498535,268.16523480415344,None,268.7042498588562,None,269.7363848686218,270.0617878437042,269.7363848686218,270.0617878437042,268.7042498588562,None,268.7042498588562,None,268.7042498588562,None,500,350,0,True,221.13966941833496,480.75318336486816,right,271.28836488723755,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,8,4,52,0,271.8048918247223,None,1,1.0988380908966064,271.8048918247223,None,273.0329430103302,None,274.04726791381836,274.38822197914124,274.04726791381836,274.38822197914124,273.0329430103302,None,273.0329430103302,None,273.0329430103302,None,-1,-1,1,True,171.71883583068848,697.5255012512207,left,275.78566694259644,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,8,5,53,0,276.3071939945221,None,1,0.4638240337371826,276.3071939945221,None,276.84519600868225,None,277.84427285194397,278.201828956604,277.84427285194397,278.201828956604,276.84519600868225,None,276.84519600868225,None,276.84519600868225,None,-1,-1,1,True,240.8733367919922,537.45436668396,left,279.5085258483887,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,9,0,54,1,280.0383608341217,None,1,0.3945770263671875,280.0383608341217,None,280.51849699020386,None,281.5466408729553,281.8979079723358,281.5466408729553,281.8979079723358,280.51849699020386,None,280.51849699020386,None,280.51849699020386,None,-1,-1,1,True,319.5536136627197,593.3513641357422,left,283.32766699790955,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
right,go,0,0,0,0,9,1,55,4,283.8436448574066,None,1,0.3225131034851074,283.8436448574066,None,284.26183700561523,None,285.26117300987244,285.6193208694458,285.26117300987244,285.6193208694458,284.26183700561523,None,284.26183700561523,None,284.26183700561523,None,-1,-1,1,True,383.14199447631836,451.65205001831055,right,286.97610998153687,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,9,2,56,0,287.4879939556122,None,1,0.30416202545166016,287.4879939556122,None,287.9070179462433,None,288.9414119720459,289.3028199672699,288.9414119720459,289.3028199672699,287.9070179462433,None,287.9070179462433,None,287.9070179462433,None,-1,-1,1,True,342.40007400512695,531.9252014160156,left,290.6607389450073,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,9,3,57,0,291.17912888526917,None,1,0.46767592430114746,291.17912888526917,None,291.7171459197998,None,292.74097990989685,293.0923399925232,292.74097990989685,293.0923399925232,291.7171459197998,None,291.7171459197998,None,291.7171459197998,None,-1,-1,1,True,483.0758571624756,569.288969039917,left,294.67037081718445,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
left,go,0,0,0,0,9,4,58,0,295.18548679351807,None,1,0.6663329601287842,295.18548679351807,None,295.971795797348,None,296.96711897850037,297.3114869594574,296.96711897850037,297.3114869594574,295.971795797348,None,295.971795797348,None,295.971795797348,None,-1,-1,1,True,472.41735458374023,636.3534927368164,left,298.97290086746216,None,pp_17,icub,clamp,2021_Dec_23_1616,exp,2021.2.3,59.85048451976821,
