Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
right,go,0,0,0,0,10,4,64,4,293.8692240715027,None,1,0.30475616455078125,293.8692240715027,None,294.26420307159424,None,295.29214000701904,295.6424169540405,295.29214000701904,295.6424169540405,294.26420307159424,None,294.26420307159424,None,294.26420307159424,None,0,False,2491.826295852661,-1.0,-1,301.6594920158386,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,10,5,65,1,302.15260100364685,None,1,0.7062668800354004,302.15260100364685,None,302.94895100593567,None,303.92825198173523,304.29133701324463,303.92825198173523,304.29133701324463,302.94895100593567,None,302.94895100593567,None,302.94895100593567,None,1,True,181.8068027496338,351.0146141052246,left,305.35458993911743,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,11,0,66,1,305.85042810440063,None,1,0.32111191749572754,305.85042810440063,None,306.271852016449,None,307.29970598220825,307.6566960811615,307.29970598220825,307.6566960811615,306.271852016449,None,306.271852016449,None,306.271852016449,None,1,True,270.3816890716553,322.9482173919678,left,308.74158906936646,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,11,1,67,0,309.27284002304077,None,1,0.37839293479919434,309.27284002304077,None,309.7517189979553,None,310.75733494758606,311.11684107780457,310.75733494758606,311.11684107780457,309.7517189979553,None,309.7517189979553,None,309.7517189979553,None,1,True,252.28023529052734,374.0253448486328,left,312.2856900691986,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,0,0,0,0,11,2,68,3,312.79951906204224,None,1,0.30982089042663574,312.79951906204224,None,313.21621799468994,None,314.23211693763733,314.5924479961395,314.23211693763733,314.5924479961395,313.21621799468994,None,313.21621799468994,None,313.21621799468994,None,1,True,163.65981101989746,350.88038444519043,right,315.6379771232605,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,0,0,0,0,11,3,69,4,316.16254711151123,None,1,0.40796995162963867,316.16254711151123,None,316.7029960155487,None,317.69997000694275,318.04923701286316,317.69997000694275,318.04923701286316,316.7029960155487,None,316.7029960155487,None,316.7029960155487,None,1,True,206.78210258483887,298.1264591217041,right,319.1176290512085,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,0,0,0,0,11,4,70,2,319.63185811042786,None,1,0.26476407051086426,319.63185811042786,None,319.9873208999634,None,321.0011320114136,321.35143208503723,321.0011320114136,321.35143208503723,319.9873208999634,None,319.9873208999634,None,319.9873208999634,None,0,True,214.45870399475098,350.2316474914551,left,322.445720911026,None,50,-50,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,0,0,0,0,11,5,71,2,322.96281003952026,None,1,0.12352919578552246,322.96281003952026,None,323.18384194374084,None,324.17958998680115,324.5375380516052,324.17958998680115,324.5375380516052,323.18384194374084,None,323.18384194374084,None,323.18384194374084,None,0,True,181.41555786132812,395.4041004180908,left,325.64701104164124,None,0,-50,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,12,0,72,0,326.16394209861755,None,1,0.037615060806274414,326.16394209861755,None,326.27215099334717,None,327.2811529636383,327.64675307273865,327.2811529636383,327.64675307273865,326.27215099334717,None,326.27215099334717,None,326.27215099334717,None,1,True,158.70022773742676,301.03564262390137,left,328.63615798950195,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,0,0,0,0,12,1,73,5,329.1373550891876,None,1,0.2286219596862793,329.1373550891876,None,329.49359703063965,None,330.5035469532013,330.86978697776794,330.5035469532013,330.86978697776794,329.49359703063965,None,329.49359703063965,None,329.49359703063965,None,0,False,-1.0,-1.0,-1,331.3470039367676,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,12,2,74,0,331.8506989479065,None,1,0.564971923828125,331.8506989479065,None,332.5212709903717,None,333.5275399684906,333.8855850696564,333.5275399684906,333.8855850696564,332.5212709903717,None,332.5212709903717,None,332.5212709903717,None,0,False,-1.0,-1.0,-1,334.40577602386475,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,0,0,0,0,12,3,75,4,334.92383003234863,None,1,0.9491031169891357,334.92383003234863,None,335.9880700111389,None,336.9964599609375,337.3428831100464,336.9964599609375,337.3428831100464,335.9880700111389,None,335.9880700111389,None,335.9880700111389,None,0,False,-1.0,-1.0,-1,337.827348947525,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,0,0,0,0,12,4,76,3,338.33725094795227,None,1,0.559128999710083,338.33725094795227,None,338.9870569705963,None,339.9799840450287,340.33219599723816,339.9799840450287,340.33219599723816,338.9870569705963,None,338.9870569705963,None,338.9870569705963,None,0,False,-1.0,-1.0,-1,340.7337009906769,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,0,0,0,0,12,5,77,0,341.24505496025085,None,1,0.5378270149230957,341.24505496025085,None,341.870414018631,None,342.88243293762207,343.24006390571594,342.88243293762207,343.24006390571594,341.870414018631,None,341.870414018631,None,341.870414018631,None,1,True,260.96558570861816,395.73097229003906,left,344.4165790081024,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,0,0,0,2,451.8114159107208,None,1,1.3820018768310547,451.8114159107208,None,453.31659412384033,None,454.3413920402527,454.687842130661,454.3413920402527,454.687842130661,453.31659412384033,None,453.31659412384033,None,453.31659412384033,None,0,True,279.3912887573242,337.18109130859375,left,455.8349049091339,None,-50,-50,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,0,1,1,5,456.3400990962982,None,1,0.6320381164550781,456.3400990962982,None,457.0726320743561,None,458.10583996772766,458.45483207702637,458.10583996772766,458.45483207702637,457.0726320743561,None,457.0726320743561,None,457.0726320743561,None,0,True,115.31352996826172,287.5704765319824,right,459.35034704208374,None,-100,-50,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,0,2,2,2,459.8653221130371,None,1,0.2522468566894531,459.8653221130371,None,460.2235860824585,None,461.2172350883484,461.5730800628662,461.2172350883484,461.5730800628662,460.2235860824585,None,460.2235860824585,None,460.2235860824585,None,0,True,49.077510833740234,341.2432670593262,left,462.49246311187744,None,-100,-100,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,0,3,3,2,463.00956296920776,None,1,0.12448596954345703,463.00956296920776,None,463.24084305763245,None,464.2450189590454,464.59546995162964,464.2450189590454,464.59546995162964,463.24084305763245,None,463.24084305763245,None,463.24084305763245,None,0,True,239.11643028259277,320.28746604919434,left,465.68650102615356,None,-150,-100,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,0,4,4,1,466.2000710964203,None,1,0.15585589408874512,466.2000710964203,None,466.4361779689789,None,467.4456949234009,467.8043909072876,467.4456949234009,467.8043909072876,466.4361779689789,None,466.4361779689789,None,466.4361779689789,None,1,True,229.50196266174316,322.09300994873047,left,468.8912990093231,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,0,5,5,4,469.3943591117859,None,1,0.17163705825805664,469.3943591117859,None,469.6849799156189,None,470.70813512802124,471.07279801368713,470.70813512802124,471.07279801368713,469.6849799156189,None,469.6849799156189,None,469.6849799156189,None,1,True,134.9771022796631,312.56890296936035,right,472.0396981239319,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,1,0,6,5,472.571711063385,None,1,0.03330588340759277,472.571711063385,None,472.68052911758423,None,473.6792891025543,474.00079011917114,473.6792891025543,474.00079011917114,472.68052911758423,None,472.68052911758423,None,472.68052911758423,None,0,True,251.15036964416504,323.4703540802002,right,475.15777707099915,None,-200,-100,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,1,1,7,3,475.6644940376282,None,1,0.05550694465637207,475.6644940376282,None,475.835480928421,None,476.84060502052307,477.1978259086609,476.84060502052307,477.1978259086609,475.835480928421,None,475.835480928421,None,475.835480928421,None,1,True,217.3900604248047,296.7870235443115,right,478.2470440864563,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,1,2,8,1,478.76014494895935,None,1,0.22454595565795898,478.76014494895935,None,479.11265897750854,None,480.1023299694061,480.4582190513611,480.1023299694061,480.4582190513611,479.11265897750854,None,479.11265897750854,None,479.11265897750854,None,1,True,219.44260597229004,366.5006160736084,left,481.5757489204407,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,1,3,9,5,482.0881299972534,None,1,0.04457807540893555,482.0881299972534,None,482.25544810295105,None,483.2610409259796,483.62652492523193,483.2610409259796,483.62652492523193,482.25544810295105,None,482.25544810295105,None,482.25544810295105,None,1,True,2010.4715824127197,-1.0,-1,489.16876196861267,None,-200,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,1,4,10,4,489.7001221179962,None,1,1.8328619003295898,489.7001221179962,None,491.6740810871124,None,492.6852569580078,493.03445506095886,492.6852569580078,493.03445506095886,491.6740810871124,None,491.6740810871124,None,491.6740810871124,None,1,True,199.65386390686035,378.3392906188965,right,494.13129806518555,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,1,5,11,1,494.6336569786072,None,1,0.17842912673950195,494.6336569786072,None,494.91529297828674,None,495.9358139038086,496.2979691028595,495.9358139038086,496.2979691028595,494.91529297828674,None,494.91529297828674,None,494.91529297828674,None,1,True,276.74388885498047,396.78502082824707,left,497.46114897727966,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,2,0,12,4,497.9791510105133,None,1,0.2012331485748291,497.9791510105133,None,498.2743260860443,None,499.2900331020355,499.64748907089233,499.2900331020355,499.64748907089233,498.2743260860443,None,498.2743260860443,None,498.2743260860443,None,1,True,165.79079627990723,385.2877616882324,right,500.7309079170227,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,2,1,13,5,501.24904704093933,None,1,0.18517708778381348,501.24904704093933,None,501.5437788963318,None,502.5553479194641,502.9136919975281,502.5553479194641,502.9136919975281,501.5437788963318,None,501.5437788963318,None,501.5437788963318,None,0,True,253.7841796875,326.1246681213379,right,504.0176250934601,None,-200,-100,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,2,2,14,0,504.5325291156769,None,1,0.10833001136779785,504.5325291156769,None,504.76497507095337,None,505.77615904808044,506.1432909965515,505.77615904808044,506.1432909965515,504.76497507095337,None,504.76497507095337,None,504.76497507095337,None,1,True,117.71297454833984,312.21675872802734,left,507.1064500808716,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,2,3,15,1,507.6260781288147,None,1,0.23679900169372559,507.6260781288147,None,507.98241209983826,None,508.9865219593048,509.34778809547424,508.9865219593048,509.34778809547424,507.98241209983826,None,507.98241209983826,None,507.98241209983826,None,1,True,229.50243949890137,373.61669540405273,left,510.4653830528259,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,2,4,16,0,510.98547291755676,None,1,0.19344496726989746,510.98547291755676,None,511.28003191947937,None,512.2839770317078,512.6333799362183,512.2839770317078,512.6333799362183,511.28003191947937,None,511.28003191947937,None,511.28003191947937,None,1,True,291.11313819885254,414.5650863647461,left,513.8570530414581,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,2,5,17,2,514.3685591220856,None,1,0.2274470329284668,514.3685591220856,None,514.7230060100555,None,515.7514209747314,516.0899820327759,515.7514209747314,516.0899820327759,514.7230060100555,None,514.7230060100555,None,514.7230060100555,None,0,True,214.5998477935791,320.25980949401855,left,517.1554839611053,None,-200,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,3,0,18,2,517.6751320362091,None,1,0.10142803192138672,517.6751320362091,None,517.905308008194,None,518.8978459835052,519.254497051239,518.8978459835052,519.254497051239,517.905308008194,None,517.905308008194,None,517.905308008194,None,0,True,191.8325424194336,343.0333137512207,left,520.3213450908661,None,-250,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,3,1,19,0,520.8333129882812,None,1,0.137315034866333,520.8333129882812,None,521.0706191062927,None,522.1020269393921,522.4481539726257,522.1020269393921,522.4481539726257,521.0706191062927,None,521.0706191062927,None,521.0706191062927,None,0,False,-1.0,-1.0,-1,522.9107880592346,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,3,2,20,2,523.4178879261017,None,1,0.43793416023254395,523.4178879261017,None,523.9500319957733,None,524.950138092041,525.3085050582886,524.950138092041,525.3085050582886,523.9500319957733,None,523.9500319957733,None,523.9500319957733,None,0,True,86.86470985412598,363.24143409729004,left,526.2897350788116,None,-300,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,3,3,21,1,526.7956159114838,None,1,0.21885180473327637,526.7956159114838,None,527.0898139476776,None,528.0869219303131,528.4337689876556,528.0869219303131,528.4337689876556,527.0898139476776,None,527.0898139476776,None,527.0898139476776,None,1,True,285.4351997375488,390.8674716949463,left,529.6821529865265,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,3,4,22,3,530.203784942627,None,1,0.0759439468383789,530.203784942627,None,530.368036031723,None,531.386815071106,531.7416999340057,531.386815071106,531.7416999340057,530.368036031723,None,530.368036031723,None,530.368036031723,None,1,True,709.348201751709,474.6227264404297,right,533.4368760585785,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,3,5,23,1,533.9352920055389,None,1,0.5420968532562256,533.9352920055389,None,534.5617129802704,None,535.5634489059448,535.8968250751495,535.5634489059448,535.8968250751495,534.5617129802704,None,534.5617129802704,None,534.5617129802704,None,1,True,246.2468147277832,340.82865715026855,left,537.0389380455017,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,4,0,24,1,537.5478429794312,None,1,0.37030887603759766,537.5478429794312,None,538.0280299186707,None,539.0612530708313,539.4191069602966,539.0612530708313,539.4191069602966,538.0280299186707,None,538.0280299186707,None,538.0280299186707,None,1,True,335.48641204833984,364.15719985961914,left,540.6071310043335,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,4,1,25,0,541.1155660152435,None,1,0.27475404739379883,541.1155660152435,None,541.4707341194153,None,542.5055899620056,542.8514499664307,542.5055899620056,542.8514499664307,541.4707341194153,None,541.4707341194153,None,541.4707341194153,None,1,True,109.46798324584961,400.8204936981201,left,543.8534750938416,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,4,2,26,1,544.3729820251465,None,1,0.28421711921691895,544.3729820251465,None,544.7326400279999,None,545.7549459934235,546.1063809394836,545.7549459934235,546.1063809394836,544.7326400279999,None,544.7326400279999,None,544.7326400279999,None,1,True,153.2425880432129,344.4628715515137,left,547.135272026062,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,4,3,27,5,547.6509659290314,None,1,0.22103190422058105,547.6509659290314,None,547.9475281238556,None,548.9438650608063,549.2882339954376,548.9438650608063,549.2882339954376,547.9475281238556,None,547.9475281238556,None,547.9475281238556,None,0,False,-1.0,-1.0,-1,549.747908115387,None,,,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,4,4,28,0,550.2637469768524,None,1,0.43381309509277344,550.2637469768524,None,550.8032350540161,None,551.8279540538788,552.1775228977203,551.8279540538788,552.1775228977203,550.8032350540161,None,550.8032350540161,None,550.8032350540161,None,1,True,171.45919799804688,392.9150104522705,left,553.2612419128418,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,4,5,29,4,553.7765069007874,None,1,0.10812807083129883,553.7765069007874,None,554.0022039413452,None,555.0292360782623,555.3553400039673,555.0292360782623,555.3553400039673,554.0022039413452,None,554.0022039413452,None,554.0022039413452,None,1,True,266.0520076751709,391.60633087158203,right,556.5374279022217,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,5,0,30,2,557.0586559772491,None,1,0.2122640609741211,557.0586559772491,None,557.356085062027,None,558.3717820644379,558.7340168952942,558.3717820644379,558.7340168952942,557.356085062027,None,557.356085062027,None,557.356085062027,None,0,True,276.45421028137207,401.2298583984375,left,559.9467461109161,None,-350,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,5,1,31,1,560.448949098587,None,1,0.11081480979919434,560.448949098587,None,560.6797080039978,None,561.6795830726624,562.0429089069366,561.6795830726624,562.0429089069366,560.6797080039978,None,560.6797080039978,None,560.6797080039978,None,1,True,333.02903175354004,421.856164932251,left,563.33327293396,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,5,2,32,3,563.8360149860382,None,1,0.1934051513671875,563.8360149860382,None,564.129065990448,None,565.1547729969025,565.5140330791473,565.1547729969025,565.5140330791473,564.129065990448,None,564.129065990448,None,564.129065990448,None,1,True,213.79804611206055,370.9597587585449,right,566.6222751140594,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,5,3,33,2,567.1478989124298,None,1,2.4603679180145264,567.1478989124298,None,569.7157340049744,None,570.6987040042877,571.0415070056915,570.6987040042877,571.0415070056915,569.7157340049744,None,569.7157340049744,None,569.7157340049744,None,0,True,248.08096885681152,393.2301998138428,left,572.240072965622,None,-400,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,5,4,34,2,572.760617017746,None,1,0.03880000114440918,572.760617017746,None,572.927582025528,None,573.9481749534607,574.3104939460754,573.9481749534607,574.3104939460754,572.927582025528,None,572.927582025528,None,572.927582025528,None,0,True,274.60503578186035,380.756139755249,left,575.4529941082001,None,-450,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,5,5,35,5,575.967346906662,None,1,0.0532679557800293,575.967346906662,None,576.1361849308014,None,577.1699750423431,577.5400130748749,577.1699750423431,577.5400130748749,576.1361849308014,None,576.1361849308014,None,576.1361849308014,None,0,True,202.3787498474121,351.3016700744629,right,578.5830979347229,None,-500,-150,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,stop,1,0,1,0,6,0,36,2,579.0939340591431,None,1,2.316033124923706,579.0939340591431,None,581.5426070690155,None,582.5259881019592,582.8557529449463,582.5259881019592,582.8557529449463,581.5426070690155,None,581.5426070690155,None,581.5426070690155,None,0,True,318.7849521636963,397.2821235656738,left,584.133101940155,None,-500,-200,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,6,1,37,0,584.6628859043121,None,1,3.1389870643615723,584.6628859043121,None,587.9266180992126,None,588.9026410579681,589.2581939697266,588.9026410579681,589.2581939697266,587.9266180992126,None,587.9266180992126,None,587.9266180992126,None,1,True,230.52263259887695,365.51380157470703,left,590.3915901184082,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,6,2,38,5,590.9145460128784,None,1,0.012825965881347656,590.9145460128784,None,591.022134065628,None,592.0321910381317,592.3871729373932,592.0321910381317,592.3871729373932,591.022134065628,None,591.022134065628,None,591.022134065628,None,0,True,371.9158172607422,363.8150691986084,right,593.6507980823517,None,-550,-200,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,6,3,39,5,594.1698279380798,None,1,1.3139491081237793,594.1698279380798,None,595.6171410083771,None,596.5993759632111,596.9570450782776,596.5993759632111,596.9570450782776,595.6171410083771,None,595.6171410083771,None,595.6171410083771,None,0,True,220.06750106811523,322.1173286437988,right,598.0583329200745,None,-550,-250,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,6,4,40,0,598.5753540992737,None,1,0.028443098068237305,598.5753540992737,None,598.6813340187073,None,599.7025580406189,600.0596160888672,599.7025580406189,600.0596160888672,598.6813340187073,None,598.6813340187073,None,598.6813340187073,None,1,True,276.1070728302002,322.03197479248047,left,601.1874859333038,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,6,5,41,0,601.7020609378815,None,1,0.29395604133605957,601.7020609378815,None,602.1203780174255,None,603.11305809021,603.4664170742035,603.11305809021,603.4664170742035,602.1203780174255,None,602.1203780174255,None,602.1203780174255,None,1,True,230.43465614318848,305.2182197570801,left,604.5342359542847,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,7,0,42,3,605.0693259239197,None,1,0.3966238498687744,605.0693259239197,None,605.5515561103821,None,606.5470139980316,606.8982539176941,606.5470139980316,606.8982539176941,605.5515561103821,None,605.5515561103821,None,605.5515561103821,None,1,True,249.4053840637207,362.4420166015625,right,608.031485080719,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,7,1,43,1,608.5567860603333,None,1,0.21720099449157715,608.5567860603333,None,608.8543789386749,None,609.8810040950775,610.2401211261749,609.8810040950775,610.2401211261749,608.8543789386749,None,608.8543789386749,None,608.8543789386749,None,1,True,429.34417724609375,325.2854347229004,left,611.5056450366974,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,7,2,44,4,612.0177760124207,None,1,0.2623460292816162,612.0177760124207,None,612.3728051185608,None,613.4020409584045,613.7477879524231,613.4020409584045,613.7477879524231,612.3728051185608,None,612.3728051185608,None,612.3728051185608,None,1,True,269.99664306640625,349.95007514953613,right,614.8919389247894,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,7,3,45,3,615.417699098587,None,1,0.14115095138549805,615.417699098587,None,615.6494140625,None,616.6860699653625,617.0280070304871,616.6860699653625,617.0280070304871,615.6494140625,None,615.6494140625,None,615.6494140625,None,1,True,527.6117324829102,360.32724380493164,right,618.4363250732422,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,7,4,46,1,618.9539580345154,None,1,0.022423982620239258,618.9539580345154,None,619.0597920417786,None,620.0579190254211,620.3788619041443,620.0579190254211,620.3788619041443,619.0597920417786,None,619.0597920417786,None,619.0597920417786,None,0,False,1797.7676391601562,-1.0,-1,625.7458999156952,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,7,5,47,4,626.239471912384,None,1,2.878736972808838,626.239471912384,None,629.2011659145355,None,630.1824820041656,630.5409159660339,630.1824820041656,630.5409159660339,629.2011659145355,None,629.2011659145355,None,629.2011659145355,None,1,True,132.34758377075195,292.741060256958,right,631.5215430259705,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,8,0,48,4,632.0433371067047,None,1,12.847692966461182,632.0433371067047,None,644.9767479896545,None,645.9786660671234,646.3285970687866,645.9786660671234,646.3285970687866,644.9767479896545,None,644.9767479896545,None,644.9767479896545,None,1,True,212.0962142944336,376.31797790527344,right,647.4497880935669,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,go,1,0,1,0,8,1,49,3,647.9551301002502,None,1,1.2989349365234375,647.9551301002502,None,649.3607270717621,None,650.3680999279022,650.7341980934143,650.3680999279022,650.7341980934143,649.3607270717621,None,649.3607270717621,None,649.3607270717621,None,1,True,379.9610137939453,390.54226875305176,right,652.0371129512787,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,8,2,50,0,652.548553943634,None,1,0.418734073638916,652.548553943634,None,653.0913989543915,None,654.0956139564514,654.4413321018219,654.0956139564514,654.4413321018219,653.0913989543915,None,653.0913989543915,None,653.0913989543915,None,1,True,147.29714393615723,382.8303813934326,left,655.4995679855347,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
right,stop,1,0,1,0,8,3,51,5,656.0323309898376,None,1,0.19779300689697266,656.0323309898376,None,656.3313879966736,None,657.3505699634552,657.6978061199188,657.3505699634552,657.6978061199188,656.3313879966736,None,656.3313879966736,None,656.3313879966736,None,0,True,191.01786613464355,335.0679874420166,right,658.7517940998077,None,-550,-300,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
left,go,1,0,1,0,8,4,52,0,659.2615189552307,None,1,0.04263496398925781,659.2615189552307,None,659.4321880340576,None,660.4507410526276,660.7980561256409,660.4507410526276,660.7980561256409,659.4321880340576,None,659.4321880340576,None,659.4321880340576,None,1,True,321.6841220855713,347.7747440338135,left,661.9979910850525,None,-1,-1,pp_13,icub,clamp,2021_Dec_23_1124,exp,2021.2.3,60.05031032335192,
