Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,stop,0,0,0,0,4,5,29,2,160.64223217964172,None,1,1.4718148708343506,160.64223217964172,None,162.2489950656891,None,163.23176312446594,163.59458208084106,163.23176312446594,163.59458208084106,162.2489950656891,None,162.2489950656891,None,162.2489950656891,None,400,500,1,3,568.8426494598389,-1.0,-1,167.70727014541626,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,5,0,30,1,168.2236680984497,None,1,0.9143350124359131,168.2236680984497,None,169.26465702056885,None,170.24716114997864,170.6025791168213,170.24716114997864,170.6025791168213,169.26465702056885,None,169.26465702056885,None,169.26465702056885,None,-1,-1,1,3,493.4253692626953,479.5341491699219,left,172.10307216644287,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,go,0,0,0,0,5,1,31,4,172.60786414146423,None,1,0.5667989253997803,172.60786414146423,None,173.2749741077423,None,174.28246307373047,174.63689804077148,174.28246307373047,174.63689804077148,173.2749741077423,None,173.2749741077423,None,173.2749741077423,None,-1,-1,1,3,430.4790496826172,536.8266105651855,right,176.13595604896545,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,stop,0,0,0,0,5,2,32,5,176.65295505523682,None,1,0.48891401290893555,176.65295505523682,None,177.2583200931549,None,178.26164197921753,178.61582398414612,178.26164197921753,178.61582398414612,177.2583200931549,None,177.2583200931549,None,177.2583200931549,None,450,500,1,3,348.3405113220215,-1.0,-1,182.4997169971466,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,go,0,0,0,0,5,3,33,4,182.9946789741516,None,1,0.6512131690979004,182.9946789741516,None,183.7267711162567,None,184.70141315460205,185.05664014816284,184.70141315460205,185.05664014816284,183.7267711162567,None,183.7267711162567,None,183.7267711162567,None,-1,-1,1,3,326.1895179748535,575.6332874298096,right,186.5302050113678,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,5,4,34,0,187.0541160106659,None,1,0.43535304069519043,187.0541160106659,None,187.5959870815277,None,188.61474418640137,188.97695112228394,188.61474418640137,188.97695112228394,187.5959870815277,None,187.5959870815277,None,187.5959870815277,None,-1,-1,1,3,446.9575881958008,641.4790153503418,left,190.59291195869446,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,go,0,0,0,0,5,5,35,0,191.1234769821167,None,1,0.3690509796142578,191.1234769821167,None,191.60347604751587,None,192.61892700195312,192.98340511322021,192.61892700195312,192.98340511322021,191.60347604751587,None,191.60347604751587,None,191.60347604751587,None,-1,-1,1,3,439.41783905029297,677.959680557251,left,194.6328830718994,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
left,stop,0,0,0,0,6,0,36,2,195.16073513031006,None,1,0.37575197219848633,195.16073513031006,None,195.64290308952332,None,196.63926315307617,196.99060797691345,196.63926315307617,196.99060797691345,195.64290308952332,None,195.64290308952332,None,195.64290308952332,None,450,550,0,3,401.11660957336426,532.7095985412598,left,198.45608806610107,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,go,0,0,0,0,6,1,37,4,198.98095417022705,None,1,0.3756241798400879,198.98095417022705,None,199.4575171470642,None,200.46139407157898,200.81877613067627,200.46139407157898,200.81877613067627,199.4575171470642,None,199.4575171470642,None,199.4575171470642,None,-1,-1,1,3,382.7815055847168,585.5798721313477,right,202.3207881450653,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
right,go,0,0,0,0,6,2,38,4,202.83728098869324,None,1,0.5440428256988525,202.83728098869324,None,203.5026831626892,None,204.51190209388733,204.85332417488098,204.51190209388733,204.85332417488098,203.5026831626892,None,203.5026831626892,None,203.5026831626892,None,-1,-1,1,3,711.5166187286377,536.2458229064941,right,206.6242220401764,None,kyveli_pilot,icub,clamp,2021_Dec_17_1153,exp,2021.2.3,59.99988555930031,
